taxonID	vernacularName	language	countryCode	locality	transliteration
27706851	Indian Leaf-nosed Bat	English			
27706851	Indian roundleaf bat	English			
27706852	Intermediate Leaf-nosed Bat	English			
27706852	intermediate roundleaf bat	English			
27706853	Large Asian Leaf-nosed Bat	English			
27706853	large Asian roundleaf bat	English			
27706854	Shield-faced Leaf-nosed Bat	English			
27706854	shield-faced roundleaf bat	English			
27706855	Big-eared Leaf-nosed Bat	English			
27706855	big-eared roundleaf bat	English			
27706856	Maggie Taylor's roundleaf bat	English			
27706856	Maggie Taylor's Leaf-nosed Bat	English			
27706857	Aellen's roundleaf bat	English			
27706857	Aellen's Leaf-nosed Bat	English			
27706858	Large-eared Leaf-nosed Bat	English			
27706858	Ethiopian large-eared roundleaf bat	English			
27706859	Fly River roundleaf bat	English			
27706859	Fly River Leaf-nosed Bat	English			
27706860	Malayan roundleaf bat	English			
27706860	Malayan Leaf-nosed Bat	English			
27706861	Philippine Forest Leaf-nosed Bat	English			
27706861	Philippine forest roundleaf bat	English			
27706862	Biak Leaf-nosed Bat	English			
27706862	Biak roundleaf bat	English			
27706863	Pomona Leaf-nosed Bat	English			
27706863	Pomona roundleaf bat	English			
27706864	Pratt's Leaf-nosed Bat	English			
27706864	Pratt's roundleaf bat	English			
27706865	Philippine Pygmy Leaf-nosed Bat	English			
27706865	Philippine pygmy roundleaf bat	English			
27706866	Ridley's Leaf-nosed Bat	English			
27706866	Ridley's roundleaf bat	English			
27706866	Singapore roundleaf horseshoe bat	English			
27706867	Noack's Leaf-nosed Bat	English			
27706867	Noack's roundleaf bat	English			
27706870	Semon's Leaf-nosed Bat	English			
27706870	Semon's roundleaf bat	English			
27706871	Schneider's roundleaf bat	English			
27706871	Schneider's Leaf-nosed Bat	English			
27706872	narrow-eared roundleaf bat	English			
27706872	Narrow-eared Leaf-nosed Bat	English			
27706873	lesser roundleaf bat	English			
27706873	Lesser Leaf-nosed Bat	English			
27706874	Wollaston's roundleaf bat	English			
27706874	Wollaston's Leaf-nosed Bat	English			
27706876	orange leaf-nosed bat	English			
27706878	Persian trident bat	English			
27706879	hog-nosed bat	English			
27706879	Bumblebee bat	English			
27706880	Sulawesi fruit bat	English			
27706881	Talaud Fruit Bat	English			
27706882	golden-capped fruit bat	English			
27706883	Palawan fruit bat	English			
27706885	Sunda fruit bat	English			
27706886	pygmy fruit bat	English			
27706887	Mindanao pygmy fruit bat	English			
27706888	Bulmer's fruit bat	English			
27706889	spotted-winged fruit bat	English			
27706891	short-palated fruit bat	English			
27706891	Golden Short-palated Fruit Bat	English			
27706892	black-capped fruit bat	English			
27706893	lesser short-nosed fruit bat	English			
27706895	Nusatenggara short-nosed fruit bat	English			
27706896	greater short-nosed fruit bat	English			
27706897	Indonesian short-nosed fruit bat	English			
27706898	Beaufort's naked-backed fruit bat	English			
27706899	Negros naked-backed fruit bat	English			
27706900	Biak naked-backed fruit bat	English			
27706901	Sulawesi naked-backed fruit bat	English			
27706902	Solomons naked-backed fruit bat	English			
27706903	lesser naked-backed fruit bat	English			
27706904	Moluccan naked-backed fruit bat	English			
27706905	Panniet naked-backed fruit bat	English			
27706907	New Britain naked-backed fruit bat	English			
27706908	greenish naked-backed fruit bat	English			
27706909	Dyak fruit bat	English			
27706910	straw-colored fruit bat	English			
27706910	African Straw-colored Fruit Bat	English			
27706911	Angolan epauletted fruit bat	English			
27706912	Gambian epauletted fruit bat	English			
27706913	Sanborn's Epauletted Fruit Bat	English			
27706913	lesser Angolan epauletted fruit bat	English			
27706914	Little Epauletted Fruit Bat	English			
27706914	Ethiopian epauletted fruit bat	English			
27706915	Least Epauletted Fruit Bat	English			
27706915	East African epauletted fruit bat	English			
27706916	Wahlberg's epauletted fruit bat	English			
27706917	Büttikofer's Epauletted Fruit Bat	English			
27706917	Buettikofer's epauletted bat	English			
27706919	Franquet's Epauletted Fruit Bat	English			
27706919	Franquet's epauletted bat	English			
27706920	Philippine pygmy fruit bat	English			
27706921	Sulawesi harpy fruit bat	English			
27706922	harpy fruit bat	English			
27706923	hammer-headed fruit bat	English			
27706924	Salim Ali's fruit bat	English			
27706925	Temminck's tailless fruit bat	English			
27706926	Javan tailless fruit bat	English			
27706927	Ratanaworabhan's fruit bat	English			
27706928	white-collared fruit bat	English			
27706929	Hayman's Lesser Epauletted Fruit Bat	English			
27706929	Hayman's dwarf epauletted fruit bat	English			
27706930	Peters's Lesser Epauletted Fruit Bat	English			
27706930	Peters's dwarf epauletted fruit bat	English			
27706931	São Tomé Collared Fruit Bat	English			
27706932	East African little collared fruit bat	English			
27706932	Bergmans's Collared Fruit Bat	English			
27706933	little collared fruit bat	English			
27706935	small-toothed fruit bat	English			
27706936	broad-striped tube-nosed fruit bat	English			
27706937	common tube-nosed fruit bat	English			
27706939	Pallas's tube-nosed fruit bat	English			
27706940	mountain tube-nosed fruit bat	English			
27706941	round-eared tube-nosed fruit bat	English			
27706942	dragon tube-nosed fruit bat	English			
27706943	island tube-nosed fruit bat	English			
27706944	Malaita tube-nosed fruit bat	English			
27706945	demonic tube-nosed fruit bat	English			
27706946	lesser tube-nosed fruit bat	English			
27706947	Philippine tube-nosed fruit bat	English			
27706948	Queensland tube-nosed fruit bat	English			
27706949	Nendo tube-nosed fruit bat	English			
27706950	Umboi tube-nosed fruit bat	English			
27706951	Luzon fruit bat	English			
27706952	Unstriped Tube-nosed Fruit Bat	English			
27706952	unstriped tube-nosed bat	English			
27706953	Lucas's short-nosed fruit bat	English			
27706955	greater musky fruit bat	English			
27706956	lesser musky fruit bat	English			
27706958	Bougainville Monkey-faced Fruit Bat	English			
27706958	Bougainville monkey-faced bat	English			
27706959	Guadalcanal Monkey-faced Fruit Bat	English			
27706959	Guadalcanal monkey-faced bat	English			
27706960	black flying fox	English			
27706961	Vanuatu Flying Fox	English			
27706961	Vanauatu flying fox	English			
27706963	dusky flying fox	English			
27706964	north Moluccan flying fox	English			
27706965	Moluccan flying fox	English			
27706966	spectacled flying fox	English			
27706967	Ryukyu flying fox	English			
27706968	Nicobar flying fox	English			
27706969	Banks flying fox	English			
27706970	Indian flying fox	English			
27706972	Gray flying fox	English			
27706973	Ontong Java flying fox	English			
27706974	variable flying fox	English			
27706976	Comoro Flying Fox	English			
27706976	Comoro black flying fox	English			
27706977	Lombok flying fox	English			
27706978	Lyle's flying fox	English			
27706979	big-eared flying fox	English			
27706980	Sanborn's flying fox	English			
27706982	black-bearded flying fox	English			
27706983	black-eared flying fox	English			
27706984	great flying fox	English			
27706985	Greater Mascarene Flying Fox	English			
27706986	Temotu Flying Fox	English			
27706987	Seram Flying Fox	English			
27706987	Ceram flying fox	English			
27706988	ornate flying fox	English			
27706989	Moluccan Masked Flying Fox	English			
27706989	masked flying fox	English			
27706990	Geelvink Bay flying fox	English			
27706991	gray-headed flying fox	English			
27706992	Bonin flying fox	English			
27706993	little golden-mantled flying fox	English			
27706994	Solomons flying fox	English			
27706995	Malagasy Flying Fox	English			
27706995	Madagascan flying fox	English			
27706997	little red flying fox	English			
27706998	Seychelles flying fox	English			
27706999	Philippine gray flying fox	English			
27707000	dark flying fox	English			
27707002	Vanikoro flying fox	English			
27707003	large flying fox	English			
27707004	New Caledonian Flying Fox	English			
27707004	New Caledonia flying fox	English			
27707005	Pemba flying fox	English			
27707006	dwarf flying fox	English			
27707008	Geoffroy's rousette	English			
27707010	Sulawesi rousette	English			
27707011	long-haired rousette	English			
27707013	Malagasy Rousette	English			
27707013	Madagascan rousette	English			
27707014	Comoro rousette	English			
27707015	bare-backed rousette	English			
27707017	Zenker's fruit bat	English			
27707018	Blanford's fruit bat	English			
27707019	stripe-faced fruit bat	English			
27707020	swift fruit bat	English			
27707021	greater dawn bat	English			
27707022	lesser dawn bat	English			
27707023	lesser long-tongued fruit bat	English			
27707023	Dagger-toothed Long-nosed Fruit Bat	English			
27707024	greater long-tongued fruit bat	English			
27707024	Greater Long-nosed Fruit Bat	English			
27707025	Woermann's Long-tongued Fruit Bat	English			
27707025	Woermann's bat	English			
27707027	black-bellied fruit bat	English			
27707028	Woodford's fruit bat	English			
27707029	southern blossom bat	English			
27707030	Halmaheran Blossom Bat	English			
27707030	Halmahera blossom bat	English			
27707031	moss-forest blossom bat	English			
27707033	greater mouse-tailed bat	English			
27707034	Small Mouse-tailed Bat	English			
27707035	Ecuadorian Sac-winged Bat	English			
27707036	Thomas's Sac-winged Bat	English			
27707037	Gray Sac-winged Bat	English			
27707038	Shaggy Bat	English			
27707039	African Sheath-tailed Bat	English			
27707040	Seychelles Sheath-tailed Bat	English			
27707041	Chestnut Sac-winged Bat	English			
27707042	Short-eared Bat	English			
27707043	Northern Ghost Bat	English			
27707044	Greater Ghost Bat	English			
27707045	Isabelle's Ghost Bat	English			
27707046	Lesser Ghost Bat	English			
27707047	Small Asian Sheath-tailed Bat	English			
27707049	Beccari's Sheath-tailed Bat	English			
27707050	Large-eared Sheath-tailed Bat	English			
27707051	New Guinea sheath-tailed bat	English			
27707051	New Guinean Sheath-tailed Bat	English			
27707052	lesser sheath-tailed bat	English			
27707053	Raffray's sheath-tailed bat	English			
27707054	dark sheath-tailed bat	English			
27707055	Greater Dog-like Bat	English			
27707056	White-winged Dog-like Bat	English			
27707057	Lesser Dog-like Bat	English			
27707058	Proboscis Bat	English			
27707059	yellow-bellied pouched bat	English			
27707060	Troughton's Pouched Bat	English			
27707061	Pel's pouched bat	English			
27707063	naked-rumped pouched bat	English			
27707064	Greater Sac-winged Bat	English			
27707065	Frosted Sac-winged Bat	English			
27707066	Amazonian Sac-winged Bat	English			
27707067	Lesser Sac-winged Bat	English			
27707068	Coastal Tomb Bat	English			
27707069	sharp-nosed tomb bat	English			
27707070	Hamilton's Tomb Bat	English			
27707071	Hildegarde's Tomb Bat	English			
27707072	Hill's Tomb Bat	English			
27707073	Arnhem Tomb Bat	English			
27707074	Long-winged Tomb Bat	English			
27707075	Mauritian Tomb Bat	English			
27707076	Black-bearded Tomb Bat	English			
27707077	Naked-rumped Tomb Bat	English			
27707078	Egyptian Tomb Bat	English			
27707080	Theobald's Tomb Bat	English			
27707081	Bates's Slit-faced Bat	English			
27707081	Bate's slit-faced bat	English			
27707082	Gambian slit-faced bat	English			
27707083	Large Slit-faced Bat	English			
27707084	Hairy Slit-faced Bat	English			
27707085	Intermediate Slit-faced Bat	English			
27707086	Javan slit-faced bat	English			
27707087	large-eared slit-faced bat	English			
27707088	Dja Slit-faced Bat	English			
27707088	ja slit-faced bat	English			
27707089	Dwarf Slit-faced Bat	English			
27707090	Egyptian slit-faced bat	English			
27707091	Malayan Slit-faced Bat	English			
27707092	Wood's Slit-faced Bat	English			
27707093	Heart-nosed Bat	English			
27707094	Yellow-winged Bat	English			
27707095	Australian False Vampire Bat	English			
27707096	Greater False Vampire Bat	English			
27707097	Lesser False Vampire Bat	English			
27707098	Madagascan fruit bat	English			
27707098	Malagasy Straw-colored Fruit Bat	English			
27707099	montane monkey-faced bat	English			
27707099	Montane Monkey-faced Fruit Bat	English			
27707100	Aldabra Flying Fox	English			
27707101	big-eared woolly bat	English			
27707101	Woolly False Vampire Bat	English			
27707102	Common Sword-nosed Bat	English			
27707102	Tomes's sword-nosed bat	English			
27707103	Fernandez's Sword-nosed Bat	English			
27707104	Marinkelle's sword-nosed bat	English			
27707105	Orinocoan Sword-nosed Bat	English			
27707105	Orinoco sword-nosed bat	English			
27707106	long-legged bat	English			
27707110	hairy big-eared bat	English			
27707111	little big-eared bat	English			
27707112	white-bellied big-eared bat	English			
27707112	Tiny Big-eared Bat	English			
27707115	Schmidts's big-eared bat	English			
27707115	Schmidt's Big-eared Bat	English			
27707117	Southern Golden Bat	English			
27707117	golden bat	English			
27707118	striped hairy-nosed bat	English			
27707119	pale-faced bat	English			
27707120	pale spear-nosed bat	English			
27707121	lesser spear-nosed bat	English			
27707122	greater spear-nosed bat	English			
27707123	Guianan spear-nosed bat	English			
27707124	greater round-eared bat	English			
27707130	fringe-lipped bat	English			
27707131	spectral bat	English			
27707132	chestnut long-tongued bat	English			
27707133	Bokermann's Nectar Bat	English			
27707134	Dekeyser's Nectar Bat	English			
27707135	Handley's Nectar Bat	English			
27707136	Western Nectar Bat	English			
27707137	Goldman's Nectar Bat	English			
27707138	Orange Nectar Bat	English			
27707140	long-snouted bat	English			
27707141	Cuban fruit-eating bat	English			
27707142	Jamaican flower bat	English			
27707143	Cuban flower bat	English			
27707145	Handley's tailless bat	English			
27707146	Geoffroy's tailless bat	English			
27707147	broad-toothed tailless bat	English			
27707148	Godman's Long-tongued Bat	English			
27707148	Godman's long-tailed bat	English			
27707150	Lesser Long-tongued Bat	English			
27707150	lesser long-tailed bat	English			
27707151	Greater Long-tongued Bat	English			
27707151	greater long-tailed bat	English			
27707152	Commissaris's long-tongued bat	English			
27707153	Gray's Long-tongued Bat	English			
27707153	gray long-tongued bat	English			
27707154	Miller's long-tongued bat	English			
27707155	western long-tongued bat	English			
27707156	Pallas's long-tongued bat	English			
27707157	Underwood's long-tongued bat	English			
27707158	dark long-tongued bat	English			
27707159	banana bat	English			
27707160	ega long-tongued bat	English			
27707161	silky short-tailed bat	English			
27707162	chestnut short-tailed bat	English			
27707163	Seba's short-tailed bat	English			
27707164	gray short-tailed bat	English			
27707165	hairy little fruit bat	English			
27707166	Fischer's little fruit bat	English			
27707167	dwarf little fruit bat	English			
27707168	little white-shouldered bat	English			
27707169	Tree Bat	English			
27707170	Jamaican fig-eating bat	English			
27707171	Large Fruit-eating Bat	English			
27707175	brown fruit-eating bat	English			
27707177	fringed fruit-eating bat	English			
27707178	fraternal fruit-eating bat	English			
27707179	Hairy Fruit-eating Bat	English			
27707180	Honduran Fruit-eating Bat	English			
27707181	Great Fruit-eating Bat	English			
27707182	dark fruit-eating bat	English			
27707184	flat-faced fruit-eating bat	English			
27707186	wrinkle-faced bat	English			
27707187	Brazilian big-eyed bat	English			
27707188	Guadeloupean Big-eyed Bat	English			
27707188	Guadeloupe big-eyed bat	English			
27707189	Salvin's big-eyed bat	English			
27707190	little big-eyed bat	English			
27707191	hairy big-eyed bat	English			
27707192	Honduran White Bat	English			
27707192	white bat	English			
27707193	MacConnell's Bat	English			
27707194	Cuban fig-eating bat	English			
27707195	Ipanema bat	English			
27707195	Ipanema Broad-nosed Bat	English			
27707196	Visored Bat	English			
27707197	Aratathomas's Yellow-shouldered Bat	English			
27707198	Bidentate Yellow-shouldered Bat	English			
27707199	Bogota yellow-shouldered bat	English			
27707199	Bogotan Yellow-shouldered Bat	English			
27707200	Hairy Yellow-shouldered Bat	English			
27707201	little yellow-shouldered bat	English			
27707202	highland yellow-shouldered bat	English			
27707203	Luis's Yellow-shouldered Bat	English			
27707204	Greater Yellow-shouldered Bat	English			
27707205	Talamancan Yellow-shouldered Bat	English			
27707206	Lesser Yellow-shouldered Bat	English			
27707207	Thomas's Yellow-shouldered Bat	English			
27707208	Tilda yellow-shouldered bat	English			
27707208	Tilda's Yellow-shouldered Bat	English			
27707209	Common Tent-making Bat	English			
27707209	tent-making bat	English			
27707210	Brown Tent-making Bat	English			
27707213	Melissa's Yellow-eared Bat	English			
27707215	little yellow-eared bat	English			
27707215	Southern Little Yellow-eared Bat	English			
27707216	Great Stripe-faced Bat	English			
27707217	Eldorado broad-nosed bat	English			
27707218	short-headed broad-nosed bat	English			
27707219	Choco Broad-nosed Bat	English			
27707220	Thomas's Broad-nosed Bat	English			
27707221	Heller's Broad-nosed Bat	English			
27707222	Buffy Broad-nosed Bat	English			
27707223	White-lined Broad-nosed Bat	English			
27707224	Recife Broad-nosed Bat	English			
27707225	shadowy broad-nosed bat	English			
27707226	greater broad-nosed bat	English			
27707227	vampire bat	English			
27707227	Common Vampire Bat	English			
27707228	white-winged vampire bat	English			
27707229	lesser bulldog bat	English			
27707230	Davy's Naked-backed Bat	English			
27707231	Big Naked-backed Bat	English			
27707232	MacLeay's Mustached Bat	English			
27707233	Wagner's mustached bat	English			
27707236	Mexican Greater Funnel-eared Bat	English			
27707236	Mexican funnel-eared bat	English			
27707238	Trinidadian funnel-eared bat	English			
27707238	Trinidadian Greater Funnel-eared Bat	English			
27707239	Smoky Bat	English			
27707240	Thumbless Bat	English			
27707241	Peter's disk-winged bat	English			
27707241	Peters's Disk-winged Bat	English			
27707242	Spix's Disk-winged Bat	English			
27707243	Eastern Sucker-footed Bat	English			
27707243	Sucker-footed Bat	English			
27707245	Tanzanian Woolly Bat	English			
27707246	St. Aignan's trumpet-eared bat	English			
27707246	St. Aignan's Woolly Bat	English			
27707247	Damara woolly bat	English			
27707249	Copper Woolly Bat	English			
27707250	Ethiopian Woolly Bat	English			
27707251	Flores Woolly Bat	English			
27707252	Hardwicke's Woolly Bat	English			
27707253	Small Woolly Bat	English			
27707255	Lesser Woolly Bat	English			
27707256	Least Woolly Bat	English			
27707257	Fly River trumpet-eared bat	English			
27707257	Fly River Woolly Bat	English			
27707258	Bismarck's trumpet-eared bat	English			
27707258	Bismarck's Woolly Bat	English			
27707259	Papillose Woolly Bat	English			
27707261	Clear-winged Woolly Bat	English			
27707262	Spurrell's Woolly Bat	English			
27707263	painted bat	English			
27707263	Painted Woolly Bat	English			
27707264	Smith's Woolly Bat	English			
27707265	Whitehead's Woolly Bat	English			
27707267	Western Barbastelle	English			
27707268	Eastern Barbastelle	English			
27707272	Large-eared Pied Bat	English			
27707275	Gould's Wattled Bat	English			
27707277	Chocolate Wattled Bat	English			
27707278	Hoary Wattled Bat	English			
27707279	Little Pied Bat	English			
27707282	Long-tailed Wattled Bat	English			
27707286	Botta's Serotine	English			
27707287	Brazilian Brown Bat	English			
27707291	Diminutive Serotine	English			
27707294	horn-skinned bat	English			
27707294	Horn-skinned Serotine	English			
27707295	Argentinian Brown Bat	English			
27707295	Argentine brown bat	English			
27707296	Guadeloupean Big Brown Bat	English			
27707296	Guadeloupe big brown bat	English			
27707298	long-tailed house bat	English			
27707298	Long-tailed Serotine	English			
27707299	Harmless Serotine	English			
27707300	Kobayashi's Serotine	English			
27707302	Sind Bat	English			
27707304	Thick-eared Bat	English			
27707305	Lagos Serotine	English			
27707310	Common Serotine	English			
27707310	serotine	English			
27707312	Sombre Bat	English			
27707315	Disk-footed Bat	English			
27707316	Javan Thick-thumbed Bat	English			
27707317	Common Thick-thumbed Bat	English			
27707318	Blanford's Bat	English			
27707319	False Serotine Bat	English			
27707320	Gaskell's False Serotine	English			
27707321	Tickell's Bat	English			
27707322	Large False Serotine	English			
27707323	strange big-eared brown bat	English			
27707324	big-eared brown bat	English			
27707325	small big-eared brown bat	English			
27707326	Tropical Big-eared Brown Bat	English			
27707327	Great Evening Bat	English			
27707328	Angolan Long-eared Bat	English			
27707329	Botswanan Long-eared Bat	English			
27707330	Namib long-eared bat	English			
27707330	Namibian Long-eared Bat	English			
27707331	de Winton's Long-eared Bat	English			
27707332	Tacarcunan Bat	English			
27707332	Tacarcuna bat	English			
27707333	big red bat	English			
27707334	Moloney's Mimic Bat	English			
27707334	Moloney's flat-headed bat	English			
27707335	Sakhalin myotis	English			
27707336	Large-footed Myotis	English			
27707336	large-footed bat	English			
27707337	southern myotis	English			
27707338	Silver-tipped Myotis	English			
27707339	Szechwan Myotis	English			
27707340	hairy-faced bat	English			
27707340	Hairy-faced Myotis	English			
27707341	Atacaman Myotis	English			
27707341	Atacama myotis	English			
27707342	Australian myotis	English			
27707344	Lesser Mouse-eared Myotis	English			
27707344	lesser mouse-eared bat	English			
27707346	Far Eastern myotis	English			
27707348	Long-fingered Myotis	English			
27707348	long-fingered bat	English			
27707349	Chilean myotis	English			
27707350	large myotis	English			
27707351	Guatemalan Myotis	English			
27707352	pond bat	English			
27707352	Pond Myotis	English			
27707354	Dominican Myotis	English			
27707355	Elegant Myotis	English			
27707356	Geoffroy's bat	English			
27707356	Geoffroy's Myotis	English			
27707357	Findley's Myotis	English			
27707358	Hodgson's bat	English			
27707358	Hodgson's Myotis	English			
27707359	Fraternal Myotis	English			
27707360	Malagasy mouse-eared bat	English			
27707360	Malagasy Myotis	English			
27707361	lesser large-footed bat	English			
27707361	Lesser Large-footed Myotis	English			
27707362	Horsfield's bat	English			
27707362	Horsfield's Myotis	English			
27707363	Hosono's Myotis	English			
27707364	Ikonnikov's Myotis	English			
27707364	Ikonnikov's bat	English			
27707365	hairy-legged myotis	English			
27707367	yellowish myotis	English			
27707368	Kashmir Cave Myotis	English			
27707368	Kashmir cave bat	English			
27707369	big-footed myotis	English			
27707370	pallid large-footed myotis	English			
27707371	Schwartz's myotis	English			
27707373	Burmese Whiskered Myotis	English			
27707373	Burmese whiskered bat	English			
27707374	Morris's Myotis	English			
27707374	Morris's bat	English			
27707375	whiskered myotis	English			
27707375	Nepalese Whiskered Myotis	English			
27707376	Mouse-eared Myotis	English			
27707376	mouse-eared bat	English			
27707377	whiskered myotis	English			
27707377	whiskered bat	English			
27707378	Natterer's Myotis	English			
27707378	Natterer's bat	English			
27707379	Curaçao Myotis	English			
27707380	Black Myotis	English			
27707381	Singaporese Whiskered Myotis	English			
27707381	Singapore whiskered bat	English			
27707382	montane myotis	English			
27707383	Honshu myotis	English			
27707384	peninsular myotis	English			
27707385	Peking myotis	English			
27707386	flat-headed myotis	English			
27707387	frosted myotis	English			
27707388	Rickett's Big-footed Myotis	English			
27707388	Rickett's big-footed bat	English			
27707389	Ridley's Myotis	English			
27707389	Ridley's bat	English			
27707390	Riparian Myotis	English			
27707391	thick-thumbed myotis	English			
27707392	red myotis	English			
27707393	Schaub's myotis	English			
27707394	Scott's Myotis	English			
27707394	Scott's mouse-eared bat	English			
27707396	Mandelli's Mouse-eared Myotis	English			
27707396	Mandelli's mouse-eared bat	English			
27707397	Himalayan Whiskered Myotis	English			
27707397	Himalayan whiskered bat	English			
27707398	velvety myotis	English			
27707399	Kei myotis	English			
27707400	Temminck's Myotis	English			
27707400	Cape hairy bat	English			
27707401	Fish-eating Myotis	English			
27707401	fish-eating bat	English			
27707402	Welwitsch's Myotis	English			
27707402	Welwitch's bat	English			
27707403	Yoshiyuki's myotis	English			
27707404	birdlike noctule	English			
27707405	Azores Noctule	English			
27707406	Sunda long-eared bat	English			
27707406	Sundan Long-eared Bat	English			
27707407	Giant Noctule	English			
27707408	Leisler's Noctule	English			
27707408	lesser noctule	English			
27707409	Mountain Noctule	English			
27707410	Noctule	English			
27707416	Northern Long-eared Bat	English			
27707417	lesser long-eared bat	English			
27707418	Gould's long-eared bat	English			
27707419	small-toothed long-eared bat	English			
27707420	New Guinea Long-eared Bat	English			
27707421	Greater Long-eared Bat	English			
27707422	Pygmy Long-eared Bat	English			
27707423	desert long-eared bat	English			
27707423	Hemprich's Desert Bat	English			
27707424	New Guinea big-eared bat	English			
27707424	Thomas's Big-eared Bat	English			
27707425	Rohu's Bat	English			
27707427	Mt. Gargues Pipistrelle	English			
27707436	Kelaart's Pipistrelle	English			
27707438	Indian Pipistrelle	English			
27707443	Endo's Pipistrelle	English			
27707445	Aellen's Pipistrelle	English			
27707446	Javan Pipistrelle	English			
27707449	Kuhl's Pipistrelle	English			
27707452	Madeira pipistrelle	English			
27707452	Madeiran Pipistrelle	English			
27707454	Minahassa Pipistrelle	English			
27707457	Tiny Pipistrelle	English			
27707459	Nathusius's Pipistrelle	English			
27707460	Mount Popa Pipistrelle	English			
27707462	Dar-es-Salaam Pipistrelle	English			
27707464	Common Pipistrelle	English			
27707467	Rusty Pipistrelle	English			
27707470	Narrow-winged Pipistrelle	English			
27707471	Sturdee's Pipistrelle	English			
27707473	Least Pipistrelle	English			
27707474	brown big-eared bat	English			
27707474	Brown Long-eared Bat	English			
27707475	gray big-eared bat	English			
27707475	Gray Long-eared Bat	English			
27707476	Allen's Yellow Bat	English			
27707477	Genoways's Yellow Bat	English			
27707478	Slender Yellow Bat	English			
27707479	Tiny Yellow Bat	English			
27707480	Least Yellow Bat	English			
27707481	Little Yellow Bat	English			
27707482	Black-winged Little Yellow Bat	English			
27707483	light-winged lesser house bat	English			
27707484	dark-winged lesser house bat	English			
27707485	Desert Yellow Lesser House Bat	English			
27707485	desert yellow bat	English			
27707487	Harlequin Bat	English			
27707488	Réunion House Bat	English			
27707488	lesser yellow bat	English			
27707489	Sulawesi Yellow House Bat	English			
27707489	Sulawesi yellow bat	English			
27707490	Yellow-bellied House Bat	English			
27707490	African yellow bat	English			
27707492	Lesser Asiatic Yellow House Bat	English			
27707492	lesser Asiatic yellow bat	English			
27707493	white-bellied yellow bat	English			
27707493	White-bellied House Bat	English			
27707494	Giant House Bat	English			
27707494	Schreber's yellow bat	English			
27707495	Nut-colored House Bat	English			
27707495	nut-colored yellow bat	English			
27707496	Robust House Bat	English			
27707496	robust yellow bat	English			
27707497	Green House Bat	English			
27707497	greenish yellow bat	English			
27707498	Lesser Bamboo Bat	English			
27707499	Greater Bamboo Bat	English			
27707500	Particolored Bat	English			
27707502	hairy-winged bat	English			
27707502	Lesser Hairy-winged Bat	English			
27707503	Bronze Tube-nosed Bat	English			
27707504	Little Tube-nosed Bat	English			
27707505	Round-eared Tube-nosed Bat	English			
27707506	Flores Tube-nosed Bat	English			
27707507	Dusky Tube-nosed Bat	English			
27707510	Greater Tube-nosed Bat	English			
27707511	Taiwan tube-nosed bat	English			
27707511	Taiwanese Tube-nosed Bat	English			
27707512	Gilded Tube-nosed Bat	English			
27707513	Forest Tube-nosed Bat	English			
27707514	Brown Tube-nosed Bat	English			
27707515	Gloomy Tube-nosed Bat	English			
27707516	Scully's Tube-nosed Bat	English			
27707517	Ussuri tube-nosed bat	English			
27707517	Ussurian Tube-nosed Bat	English			
27707518	Little Long-fingered Bat	English			
27707519	Lesser Long-fingered Bat	English			
27707520	Southeast Asian Long-fingered Bat	English			
27707521	greater long-fingered bat	English			
27707522	Western Long-fingered Bat	English			
27707522	western bent-winged bat	English			
27707523	Least Long-fingered Bat	English			
27707524	small bent-winged bat	English			
27707524	Small Long-fingered Bat	English			
27707525	Loyalty bent-winged bat	English			
27707525	Loyalty Long-fingered Bat	English			
27707527	Great Long-fingered Bat	English			
27707527	great bent-winged bat	English			
27707528	blunt-eared bat	English			
27707529	New Zealand greater short-tailed bat	English			
27707530	New Zealand lesser short-tailed bat	English			
27707531	Duke of Abruzzi's Free-tailed Bat	English			
27707532	Ansorge's Free-tailed Bat	English			
27707533	Gland-tailed Free-tailed Bat	English			
27707535	Chapin's free-tailed bat	English			
27707535	Pale Free-tailed Bat	English			
27707536	Gallagher's Free-tailed Bat	English			
27707537	Northern Mastiff Bat	English			
27707538	Northern Free-tailed Bat	English			
27707539	lappet-eared free-tailed bat	English			
27707540	Nigerian free-tailed bat	English			
27707544	hairless bat	English			
27707544	Greater Naked Bat	English			
27707545	Black Bonneted Bat	English			
27707546	Dwarf Bonneted Bat	English			
27707547	Big Bonneted Bat	English			
27707548	Sanborn's Bonneted Bat	English			
27707549	Guianan Bonneted Bat	English			
27707551	equatorial dog-faced bat	English			
27707553	Mato Grosso Dog-faced Bat	English			
27707554	Rufous Dog-faced Bat	English			
27707556	Dwarf Dog-faced Bat	English			
27707559	Miller's Mastiff Bat	English			
27707560	Sinaloan Mastiff Bat	English			
27707561	Short-winged Free-tailed Bat	English			
27707561	Sierra Leone free-tailed bat	English			
27707562	Angolan Free-tailed Bat	English			
27707563	Congo Free-tailed Bat	English			
27707563	Medje free-tailed bat	English			
27707564	Mongalla free-tailed bat	English			
27707564	Mongallan Free-tailed Bat	English			
27707565	Midas' Free-tailed Bat	English			
27707565	midas free-tailed bat	English			
27707566	Malayan Free-tailed Bat	English			
27707567	Dwarf Free-tailed Bat	English			
27707568	Niangara free-tailed bat	English			
27707568	Niangaran Free-tailed Bat	English			
27707569	White-bellied Free-tailed Bat	English			
27707570	Peterson's Free-tailed Bat	English			
27707571	Sulawesian Free-tailed Bat	English			
